Event,n
U91999,4
U92000,2
U92001,4
U92002,2
U92003,4
U92004,6
U92005,6
U92006,6
U92007,4
U92008,4
U92009,1
U92012,4
U92013,6
U92014,4
U92015,3
U92016,2
U92017,3
U92018,1
U92019,3
U92020,1
U92021,1
U92022,7
U92023,4
U92024,4
U92025,1
U92026,1
U92027,1
U92028,6
U92029,2
U92030,1
U92031,1
U92032,8
U92033,14
U92034,1
U92035,1
U92036,3
U92037,1
U92038,3
U92039,2
U92040,2
U92041,1
U92042,2
U92043,1
U92044,4
U92045,2
U92046,2
U92047,4
U92048,1
U92049,2
U92050,2
U92051,5
U92052,3
U92053,4
U92054,1
U92055,2
U92056,4
U92057,4
U92058,1
U92059,3
U92060,1
U92061,5
U92062,2
U92063,1
U92064,1
U92065,1
U92066,1
U92067,4
U92068,4
U92069,6
U92070,4
U92071,2
U92072,4
U92073,7
U92074,1
U92075,1
U92076,7
U92077,2
U92078,5
U92079,2
U92080,6
U92081,3
U92082,4
U92083,2
U92084,9
U92085,3
U92086,2
U92087,6
U92088,5
U92089,2
U92090,1
U92091,5
U92092,2
U92093,1
U92094,2
U92095,5
U92096,6
U92097,1
U92098,1
U92099,1
U92100,5
U92101,4
U92102,1
U92103,2
U92104,4
U92105,5
U92106,4
U92107,9
U92108,4
U92109,3
U92110,3
U92111,1
U92112,4
U92113,5
U92114,1
U92115,4
U92116,2
U92117,2
U92118,2
U92119,2
U92120,2
U92121,7
U92122,1
U92123,5
U92124,5
U92125,2
U92126,2
U92127,4
U92128,2
U92129,6
U92130,6
U92131,1
U92132,11
U92133,4
U92134,3
U92135,2
U92136,5
U92137,5
U92138,1
U92139,2
U92140,2
U92141,1
U92142,1
U92143,1
U92144,4
U92145,4
U92146,8
U92147,3
U92148,4
U92149,1
U92150,1
U92151,3
U92152,13
U92153,1
U92154,1
U92155,1
U92156,1
U92157,1
U92158,1
U92159,2
U92160,1
U92161,1
U92162,1
U92163,1
U92164,1
U92165,6
U92166,1
U92167,1
U92168,1
U92170,10
U92171,5
U92172,2
U92173,2
U92174,2
U92175,3
U92176,5
U92177,3
U92178,1
U92179,2
U92180,19
U92181,1
U92188,5
U92189,2
U92190,2
U92191,2
U92192,2
U92193,4
U92194,2
U92195,2
U92196,2
U92197,3
U92198,6
U92199,2
U92200,4
U92201,1
U92203,3
U92204,3
U92205,4
U92206,2
U92207,3
U92208,3
U92209,2
U92210,5
U92211,5
U92212,5
U92213,2
U92214,4
U92215,6
U92216,6
U92217,4
U92218,1
U92219,3
U92220,4
U92221,1
U92222,1
U92223,4
U92224,6
U92225,1
U92226,1
U92227,2
U92228,4
U92229,5
U92230,3
U92231,3
U92232,2
U92233,4
U92234,3
U92235,2
U92236,3
U92237,2
U92238,5
U92239,2
U92240,4
U92241,1
U92242,5
U92243,5
U92244,1
U92245,3
U92246,3
U92247,6
U92248,2
U92249,2
U92250,2
U92251,1
U92252,4
U92253,3
U92254,3
U92255,6
U92256,7
U92257,4
U92258,4
U92259,2
U92260,3
U92261,4
U92262,3
U92263,2
U92264,5
U92265,1
U92266,2
U92267,1
U92269,2
U92270,72
U92271,9
U92272,1
U92273,4
U92274,3
U92275,2
U92276,8
U92277,3
U92278,8
U92279,2
U92280,11
U92281,1
U92282,2
U92283,1
U92284,2
U92285,3
U92286,2
U92287,2
U92288,2
U92289,6
U92290,4
U92291,6
U92292,2
U92293,1
U92294,4
U92295,4
U92296,5
U92297,4
U92298,1
U92299,3
U92300,2
U92301,3
U92302,6
U92303,10
U92304,2
U92305,3
U92306,6
U92307,1
U92308,6
U92309,6
U92310,6
U92311,3
U92312,1
U92313,3
U92314,2
U92315,6
U92317,5
U92318,1
U92319,5
U92321,5
U92322,7
U92323,5
U92324,2
U92325,6
U92326,3
U92327,6
U92328,5
U92329,6
U92330,1
U92331,6
U92332,2
U92333,6
U92334,5
U92335,4
U92336,5
U92337,1
U92338,6
U92339,5
U92340,3
U92341,7
U92342,6
U92343,1
U92344,1
U92345,8
U92346,8
U92347,11
U92348,8
U92349,1
U92350,1
U92351,6
U92352,1
U92353,5
U92354,6
U92355,6
U92356,2
U92357,3
U92358,31
U92359,2
U92360,10
U92361,1
U92362,1
U92363,5
U92364,2
U92366,3
U92367,2
U92369,2
U92370,2
U92371,7
U92372,2
U92373,4
U92374,6
U92375,3
U92376,1
U92377,2
U92378,2
U92379,2
U92380,3
U92381,10
U92382,2
U92383,9
U92384,4
U92385,1
U92386,1
U92387,2
U92388,2
U92389,1
U92390,3
U92391,19
U92392,6
U92393,1
U92394,1
U92395,5
U92396,1
U92397,1
U92399,9
U92400,1
U92402,8
U92403,2
U92404,5
U92405,10
U92406,6
U92407,5
U92408,7
U92409,1
U92410,1
U92411,4
U92412,3
U92413,2
U92414,3
U92415,2
U92417,7
U92418,4
U92419,8
U92420,2
U92421,6
U92422,1
U92423,1
U92424,4
U92425,4
U92426,1
U92427,1
U92428,1
U92430,3
U92431,3
U92432,1
U92433,3
U92435,1
U92436,1
U92439,1
U92440,1
U92441,1
U92442,3
U92443,8
U92444,1
U92445,2
U92446,1
U92447,1
U92448,1
U92450,1
U92453,2
U92455,1
U92456,1
U92457,1
U92458,1
U92459,1
U92460,7
U92461,2
U92462,1
U92463,1
U92464,1
U92465,1
U92466,1
U92467,1
U92469,8
U92470,3
U92472,9
U92473,3
U92474,6
U92475,2
U92476,2
U92477,2
U92478,6
U92479,1
U92480,6
U92481,1
U92483,1
U92484,2
U92485,2
U92486,3
U92487,3
U92488,4
U92490,1
U92491,6
U92492,31
U92493,2
U92495,177
U92496,1
U92497,4
U92498,2
U92499,2
U92500,2
U92502,1
U92503,1
U92504,1
U92505,1
U92506,1
U92507,1
U92508,1
U92509,2
U92510,5
U92511,1
U92514,2
U92515,4
U92516,5
U92517,20
U92518,5
U92519,1
U92520,1
U92521,1
U92522,1
U92523,2
U92524,1
U92525,1
U92527,1
U92528,1
U92530,1
U92532,6
U92533,2
U92534,1
U92535,2
U92536,2
U92537,1
U92538,14
U92539,1
U92541,1
U92542,1
U92543,2
U92544,3
U92546,1
U92547,1
U92548,4
U92549,1
U92550,15
U92551,1
U92552,1
U92553,1
U92554,1
U92555,1
U92556,1
U92557,1
U92558,1
U92559,1
U92560,1
U92561,1
U92562,2
U92563,5
U92564,1
U92565,1
U92566,4
U92567,1
U92568,3
U92569,2
U92570,1
U92571,1
U92572,1
U92573,1
U92574,23
U92575,1
U92576,1
U92577,3
U92578,1
U92579,2
U92580,1
U92581,3
U92582,1
U92583,1
U92584,1
U92585,1
U92586,1
U92587,1
U92588,11
U92589,1
U92590,3
U92591,1
U92592,1
U92593,8
U92594,18
U92596,3
U92597,1
U92598,2
U92599,1
U92600,1
U92601,1
U92602,1
U92603,1
U92604,4
U92605,1
U92606,4
U92607,2
U92608,2
U92609,1
U92610,2
U92611,5
U92612,2
U92613,3
U92614,1
U92616,4
U92617,1
U92618,4
U92619,3
U92620,1
U92621,14
U92622,1
U92623,3
U92624,1
U92625,1
U92626,1
U92627,10
U92628,10
U92629,3
U92631,1
U92632,2
U92633,4
U92634,4
U92635,6
U92636,4
U92637,1
U92638,4
U92639,2
U92640,6
U92641,4
U92642,6
U92643,3
U92644,2
U92645,3
U92646,5
U92647,2
U92648,4
U92649,4
U92650,5
U92651,1
U92652,6
U92653,5
U92654,6
U92655,1
U92656,6
U92657,2
U92659,1
U92660,4
U92661,19
U92662,1
U92664,3
U92667,5
U92668,3
U92669,2
U92670,1
U92671,5
U92672,1
U92673,3
U92674,1
U92675,1
U92676,3
U92677,3
U92679,1
U92680,3
U92681,1
U92682,2
U92683,2
U92684,1
U92685,2
U92686,4
U92687,3
U92688,2
U92689,3
U92690,4
U92691,2
U92692,3
U92693,2
U92694,2
U92695,2
U92696,2
U92697,2
U92698,4
U92699,1
U92700,2
U92701,30
U92702,1
U92703,2
U92704,2
U92705,4
U92706,1
U92707,2
U92708,1
U92709,2
U92710,2
U92711,5
U92712,2
U92713,1
U92715,6
U92716,2
U92717,5
U92718,3
U92719,4
U92720,1
U92721,4
U92722,2
U92723,1
U92724,4
U92725,2
U92726,2
U92727,2
U92728,2
U92729,3
U92730,2
U92732,2
U92733,4
U92734,9
U92735,2
U92736,2
U92737,2
U92738,3
U92739,1
U92740,2
U92741,1
U92742,2
U92743,8
U92744,1
U92745,2
U92746,1
U92747,4
U92749,2
U92750,6
U92751,1
U92752,4
U92753,2
U92754,6
U92755,4
U92757,2
U92758,4
U92760,5
U92761,2
U92762,4
U92763,2
U92764,7
U92765,2
U92766,5
U92767,5
U92768,32
U92769,2
U92770,2
U92771,1
U92772,3
U92773,4
U92774,2
U92775,2
U92776,3
U92777,4
U92778,16
U92779,3
U92780,5
U92781,3
U92782,7
U92783,1
U92784,2
U92785,2
U92786,8
U92787,2
U92788,2
U92789,2
U92790,2
U92791,2
U92792,4
U92793,1
U92794,1
U92795,12
U92796,2
U92797,2
U92798,4
U92800,3
U92801,2
U92802,2
U92803,6
U92804,1
U92805,1
U92806,2
U92807,2
U92808,3
U92809,45
U92810,2
U92812,2
U92813,2
U92814,2
U92815,2
U92816,2
U92817,2
U92818,14
U92820,1
U92821,15
U92822,2
U92823,3
U92824,2
U92825,1
U92826,1
U92827,8
U92828,1
U92829,6
U92830,2
U92831,2
U92832,1
U92833,2
U92834,6
U92835,1
U92836,6
U92837,3
U92838,12
U92839,2
U92840,4
U92841,1
U92842,1
U92843,1
U92844,4
U92845,1
U92846,1
U92847,2
U92848,1
U92849,3
U92850,2
U92851,4
U92852,1
U92853,2
U92854,7
U92855,5
U92856,3
U92857,2
U92858,2
U92859,4
U92860,1
U92861,2
U92862,1
U92863,5
U92864,4
U92865,1
U92866,3
U92867,4
U92868,1
U92869,1
U92870,2
U92871,2
U92872,3
U92873,2
U92874,1
U92875,1
U92876,2
U92877,1
U92879,4
U92880,2
U92881,2
U92882,3
U92883,2
U92884,4
U92885,3
U92886,1
U92887,3
U92888,8
U92889,4
U92890,2
U92891,2
U92892,3
U92893,2
U92894,1
U92895,1
U92896,5
U92897,5
U92898,1
U92899,1
U92900,5
U92902,3
U92903,8
U92904,2
U92905,1
U92906,4
U92907,1
U92908,2
U92909,1
U92910,5
U92911,3
U92912,2
U92914,1
U92915,1
U92916,2
U92917,3
U92918,3
U92919,3
U92920,8
U92921,4
U92922,2
U92925,1
U92926,1
U92927,1
U92928,1
U92929,2
U92930,1
U92931,4
U92932,1
U92933,2
U92934,1
U92936,2
U92939,25
U92940,1
U92941,3
U92943,4
U92944,17
U92945,5
U92946,1
U92947,1
U92948,6
U92949,4
U92950,2
U92951,2
U92952,10
U92953,4
U92954,5
U92955,1
U92957,2
U92958,1
U92959,1
U92960,7
U92961,2
U92962,1
U92963,2
U92964,1
U92965,5
U92966,2
U92967,1
U92968,1
U92969,3
U92970,1
U92971,6
U92972,8
U92973,3
U92974,1
U92976,1
U92977,1
U92978,1
U92979,19
U92981,3
U92982,1
U92983,1
U92985,1
U92986,1
U92987,1
U92988,5
U92989,11
U92990,1
U92991,65
U92992,1
U92993,1
U92994,4
U92995,5
U92996,2
U92998,2
U93000,1
U93001,10
U93002,2
U93004,3
U93005,8
U93006,1
U93007,4
U93008,2
U93009,1
U93011,1
U93012,2
U93014,2
U93016,1
U93017,4
U93018,13
U93019,2
U93021,1
U93022,1
U93023,1
U93024,1
U93025,3
U93026,1
U93027,1
U93028,1
U93029,11
U93030,1
U93031,2
U93032,1
U93033,2
U93034,6
U93035,1
U93036,5
U93037,7
U93038,2
U93039,1
U93040,9
U93042,1
U93043,17
U93045,38
U93047,2
U93048,1
U93049,4
U93050,5
U93051,6
U93052,3
U93053,1
U93054,4
U93055,16
U93056,22
U93057,8
U93058,13
U93059,6
U93060,10
U93061,2
U93062,4
U93063,1
U93064,3
U93065,1
U93067,2
U93068,1
U93069,5
U93071,1
U93072,4
U93073,4
U93074,2
U93075,4
U93076,1
U93077,2
U93078,6
U93079,4
U93080,5
U93081,6
U93082,1
U93084,2
U93085,1
U93086,3
U93087,3
U93088,6
U93089,3
U93090,2
U93091,5
U93092,2
U93093,4
U93094,3
U93095,2
U93096,4
U93097,6
U93098,3
U93099,2
U93100,2
U93101,2
U93102,4
U93103,4
U93104,4
U93105,2
U93106,4
U93107,2
U93108,1
U93109,1
U93110,6
U93111,14
U93112,6
U93113,1
U93114,2
U93115,4
U93116,2
U93117,6
U93118,3
U93119,6
U93120,3
U93121,4
U93124,4
U93125,5
U93126,6
U93127,2
U93129,1
U93131,6
U93132,5
U93133,6
U93134,6
U93135,1
U93136,4
U93139,5
U93140,5
U93141,1
U93142,4
U93143,1
U93144,3
U93145,2
U93146,2
U93147,6
U93148,11
U93149,4
U93150,5
U93151,2
U93152,5
U93153,5
U93154,2
U93155,2
U93156,5
U93157,3
U93158,4
U93159,5
U93160,14
U93161,3
U93162,1
U93163,1
U93164,4
U93165,1
U93166,4
U93167,1
U93168,16
U93169,4
U93170,3
U93171,2
U93172,6
U93173,4
U93174,6
U93175,2
U93176,3
U93177,3
U93178,1
U93179,1
U93180,1
U93181,2
U93183,1
U93185,1
U93186,1
U93187,3
U93188,1
U93189,4
U93190,1
U93191,3
U93192,1
U93193,1
U93194,1
U93195,2
U93196,6
U93197,6
U93199,2
U93200,3
U93201,2
U93202,2
U93203,1
U93204,4
U93205,2
U93206,1
U93207,5
U93208,1
U93209,4
U93210,10
U93211,1
U93213,18
U93214,6
U93215,4
U93217,2
U93218,3
U93219,3
U93220,2
U93221,1
U93222,27
U93223,2
U93224,1
U93225,1
U93226,1
U93227,2
U93228,3
U93229,1
U93230,1
U93231,3
U93232,1
U93233,1
U93234,1
U93236,2
U93237,1
U93238,2
U93239,8
U93240,4
U93242,1
U93243,2
U93244,1
U93245,1
U93246,1
U93247,2
U93248,2
U93249,1
U93250,1
U93253,1
U93254,1
U93255,2
U93256,9
U93257,1
U93258,1
U93259,3
U93260,31
U93261,1
U93262,1
U93263,1
U93264,1
U93265,2
U93267,1
U93269,3
U93272,1
U93274,1
U93275,5
U93276,29
U93277,2
U93278,2
U93279,2
U93280,1
U93281,1
U93282,1
U93283,6
U93285,5
U93286,3
U93287,3
U93288,6
U93289,2
U93290,1
U93291,2
U93292,30
U93293,2
U93295,1
U93296,1
U93297,3
U93298,1
U93299,1
U93301,3
U93302,2
U93303,24
U93304,3
U93305,1
U93306,6
U93307,2
U93308,2
U93309,4
U93310,3
U93311,2
U93312,13
U93314,15
U93315,1
U93317,1
U93318,2
U93319,3
U93320,1
U93321,1
U93323,1
U93325,1
U93326,1
U93327,1
U93328,1
U93329,1
U93330,1
U93331,3
U93332,8
U93333,5
U93334,3
U93335,3
U93337,1
U93338,2
U93339,3
U93340,4
U93341,1
U93342,2
U93343,1
U93344,6
U93345,3
U93346,2
U93347,3
U93348,6
U93349,5
U93350,5
U93351,5
U93352,5
U93354,1
U93355,1
U93356,2
U93357,3
U93360,2
U93361,1
U93362,1
U93363,15
U93364,1
U93365,2
U93366,2
U93367,3
U93368,4
U93369,6
U93370,2
U93371,2
U93372,2
U93373,2
U93374,3
U93375,1
U93376,4
U93377,3
U93378,3
U93379,4
U93380,3
U93381,4
U93382,3
U93383,5
U93384,5
U93385,2
U93386,2
U93387,1
U93388,2
U93389,1
U93390,2
U93391,3
U93392,5
U93393,6
U93394,2
U93395,6
U93396,3
U93397,2
U93398,2
U93399,2
U93400,5
U93401,4
U93402,2
U93403,2
U93404,2
U93405,6
U93406,3
U93408,4
U93409,3
U93410,2
U93411,6
U93412,4
U93413,1
U93414,4
U93415,3
U93416,3
U93417,2
U93418,2
U93419,2
U93421,2
U93422,2
U93423,4
U93424,1
U93425,2
U93426,2
U93427,9
U93428,8
U93429,3
U93430,9
U93431,1
U93432,4
U93433,4
U93434,6
U93435,6
U93436,6
U93437,4
U93438,4
U93439,2
U93440,4
U93441,2
U93442,4
U93443,4
U93444,4
U93445,1
U93446,1
U93447,2
U93448,2
U93449,1
U93450,2
U93451,4
U93452,8
U93453,2
U93454,1
U93455,2
U93456,1
U93457,6
U93458,5
U93459,2
U93460,1
U93461,3
U93462,1
U93463,4
U93464,4
U93465,2
U93466,2
U93467,2
U93469,1
U93470,7
U93471,1
U93472,1
U93473,2
U93474,9
U93475,5
U93476,6
U93477,2
U93478,7
U93479,14
U93480,2
U93481,2
U93482,1
U93483,3
U93484,5
U93485,1
U93486,11
U93487,2
U93488,3
U93489,1
U93490,3
U93491,4
U93492,4
U93493,2
U93494,2
U93495,4
U93497,2
U93499,1
U93501,13
U93502,2
U93503,3
U93504,2
U93505,3
U93506,2
U93507,4
U93508,2
U93509,2
U93510,2
U93511,2
U93512,4
U93513,6
U93514,2
U93515,2
U93516,4
U93517,2
U93518,2
U93519,1
U93520,3
U93521,1
U93522,4
U93523,2
U93524,5
U93525,2
U93526,1
U93527,1
U93528,1
U93529,2
U93530,2
U93531,2
U93532,1
U93533,2
U93534,2
U93535,2
U93536,4
U93537,1
U93538,2
U93539,2
U93540,2
U93541,2
U93542,2
U93543,2
U93544,6
U93546,4
U93547,1
U93548,9
U93549,1
U93550,4
U93551,3
U93552,1
U93553,2
U93554,2
U93555,1
U93556,2
U93557,2
U93558,14
U93559,4
U93560,4
U93561,2
U93562,9
U93563,1
U93564,3
U93565,2
U93566,6
U93567,2
U93568,2
U93569,3
U93570,4
U93571,2
U93573,2
U93574,4
U93575,4
U93576,13
U93577,2
U93578,2
U93579,2
U93580,2
U93581,2
U93582,2
U93583,1
U93584,2
U93585,3
U93586,4
U93587,4
U93588,6
U93589,3
U93590,4
U93591,2
U93592,2
U93593,10
U93594,4
U93595,1
U93596,2
U93597,1
U93599,4
U93601,1
U93602,1
U93603,3
U93604,2
U93605,4
U93606,3
U93607,2
U93608,2
U93609,3
U93610,246
U93611,2
U93612,4
U93613,1
U93614,7
U93615,7
U93616,1
U93617,2
U93618,4
U93619,3
U93620,4
U93621,2
U93622,7
U93623,2
U93624,1
U93625,6
U93626,4
U93627,1
U93628,2
U93629,3
U93630,1
U93631,1
U93632,1
U93633,1
U93634,1
U93635,48
U93636,1
U93637,4
U93638,2
U93639,2
U93640,2
U93641,4
U93642,2
U93643,2
U93644,2
U93645,2
U93646,1
U93647,2
U93648,1
U93649,3
U93650,2
U93651,3
U93652,1
U93653,1
U93654,5
U93655,7
U93656,1
U93657,1
U93658,3
U93659,3
U93661,3
U93662,2
U93663,4
U93664,5
U93665,1
U93666,2
U93667,2
U93668,2
U93669,5
U93670,2
U93671,4
U93672,2
U93673,2
U93674,2
U93675,2
U93676,2
U93677,1
U93678,3
U93679,2
U93680,2
U93681,5
U93682,2
U93683,3
U93684,2
U93685,4
U93686,2
U93687,1
U93689,7
U93690,3
U93691,9
U93692,2
U93693,2
U93694,2
U93695,2
U93696,1
U93697,2
U93698,34
U93699,2
U93700,1
U93701,4
U93702,4
U93703,4
U93704,1
U93705,2
U93706,3
U93707,2
U93708,3
U93709,2
U93710,2
U93711,2
U93712,4
U93713,1
U93714,1
U93715,1
U93716,3
U93717,2
U93718,4
U93719,2
U93720,2
U93721,1
U93722,2
U93723,2
U93724,2
U93725,2
U93726,5
U93727,2
U93728,2
U93729,1
U93730,1
U93731,1
U93732,3
U93733,3
U93734,2
U93735,2
U93736,2
U93737,2
U93738,3
U93739,2
U93740,2
U93742,5
U93743,2
U93744,1
U93745,3
U93747,2
U93748,45
U93749,3
U93750,1
U93751,1
U93752,2
U93753,2
U93754,2
U93756,1
U93757,4
U93758,4
U93759,2
U93761,1
U93763,1
U93764,2
U93765,6
U93766,2
U93767,5
U93769,1
U93770,3
U93771,1
U93772,4
U93773,4
U93774,6
U93775,2
U93776,1
U93777,4
U93779,49
U93780,3
U93781,1
U93782,1
U93783,3
U93784,46
U93785,3
U93787,751
U93788,2
U93789,622
U93790,2
U93791,1
U93792,3
U93793,2
U93794,1
U93795,1
U93796,1
U93797,2
U93798,2
U93799,2
U93800,2
U93801,3
U93802,2
U93803,4
U93804,7
U93805,5
U93806,1
U93807,1
U93808,4
U93809,4
U93810,1
U93811,1
U93812,3
U93813,1
U93814,4
U93815,2
U93816,2
U93817,3
U93818,1
U93819,1
U93820,2
U93821,5
U93822,1
U93823,2
U93824,1
U93825,2
U93826,1
U93827,1
U93828,3
U93829,2
U93830,6
U93831,2
U93832,41
U93833,6
U93834,2
U93835,6
U93836,6
U93837,48
U93838,5
U93839,4
U93840,32
U93842,1
U93843,2
U93844,2
U93845,4
U93846,6
U93847,4
U93848,5
U93849,6
U93850,20
U93851,3
U93852,20
U93853,2
U93854,6
U93855,2
U93856,10
U93857,1
U93858,4
U93859,5
U93860,6
U93861,1
U93862,1
U93863,3
U93864,2
U93865,5
U93866,6
U93867,29
U93868,4
U93870,1
U93871,1
U93873,2
U93874,3
U93875,4
U93876,1
U93877,6
U93878,6
U93879,1
U93880,6
U93882,1
U93883,1
U93885,2
U93886,1
U93888,4
U93889,1
U93890,6
U93892,1
U93893,7
U93894,3
U93895,22
U93896,6
U93897,2
U93898,4
U93901,3
U93903,15
U93904,6
U93905,6
U93908,6
U93909,10
U93910,2
U93911,2
U93912,1
U93913,8
U93914,5
U93915,4
U93916,6
U93917,1
U93918,10
U93919,1
U93920,3
U93921,3
U93922,2
U93923,6
U93924,6
U93925,7
U93926,2
U93927,5
U93929,6
U93930,2
U93931,3
U93933,4
U93934,2
U93935,3
U93936,3
U93937,2
U93938,6
U93939,6
U93940,1
U93941,1
U93942,1
U93943,6
U93944,6
U93945,3
U93946,6
U93947,6
U93949,2
U93950,1
U93951,1
U93952,1
U93953,1
U93954,12
U93955,2
U93956,2
U93957,6
U93958,1
U93959,6
U93961,4
U93962,3
U93963,50
U93964,2
U93965,4
U93966,4
U93967,3
U93968,4
U93969,5
U93970,6
U93971,2
U93972,6
U93973,2
U93974,1
U93975,5
U93976,1
U93977,4
U93978,9
U93979,2
U93980,2
U93981,2
U93982,1
U93983,1
U93984,5
U93985,5
U93986,1
U93987,2
U93988,5
U93989,1
U93990,1
U93991,377
U93992,2
U93993,4
U93994,30
U93995,1
U93996,46
U93997,1
U93998,4
U93999,4
U94000,2
U94001,2
U94002,4
U94003,1
U94004,12
U94005,8
U94006,3
U94007,1
U94008,1
U94009,2
U94010,6
U94011,4
U94012,4
U94013,6
U94014,3
U94015,2
U94016,4
U94017,2
U94018,4
U94019,3
U94020,3
U94021,2
U94022,1
U94023,2
U94024,1
U94025,1
U94026,1
U94027,1
U94028,1
U94029,2
U94030,1
U94032,1
U94033,1
U94034,7
U94035,3
U94036,2
U94037,2
U94038,3
U94039,13
U94040,4
U94041,3
U94042,1
U94044,1
U94045,6
U94046,2
U94047,1
U94048,5
U94049,2
U94050,2
U94051,3
U94053,2
U94054,2
U94055,2
U94056,3
U94057,2
U94058,4
U94059,2
U94060,2
U94061,4
U94062,2
U94063,1
U94064,1
U94065,12
U94066,2
U94067,2
U94068,5
U94069,8
U94070,3
U94071,2
U94072,3
U94073,2
U94074,2
U94075,2
U94076,3
U94077,5
U94078,13
U94079,1
U94080,1
U94081,4
U94082,2
U94083,2
U94084,2
U94085,2
U94086,1
U94087,1
U94089,4
U94090,4
U94091,1
U94093,4
U94094,4
U94095,2
U94096,3
U94097,2
U94098,2
U94099,1
U94100,10
U94101,6
U94102,2
U94103,2
U94104,7
U94105,6
U94106,2
U94107,1
U94108,1
U94109,1
U94111,1
U94112,4
U94113,1
U94114,1
U94115,1
U94116,3
U94117,3
U94118,2
U94119,3
U94120,3
U94121,2
U94122,7
U94123,4
U94124,2
U94125,2
U94126,5
U94127,3
U94128,5
U94129,3
U94130,2
U94131,3
U94132,3
U94133,1
U94134,4
U94135,1
U94136,2
U94137,3
U94138,4
U94139,4
U94140,5
U94141,4
U94142,3
U94143,3
U94144,7
U94145,2
U94146,1
U94147,8
U94148,2
U94149,3
U94150,4
U94151,27
U94152,8
U94153,1
U94154,2
U94155,2
U94156,4
U94157,2
U94158,2
U94159,4
U94160,1
U94161,3
U94162,16
U94164,1
U94165,1
U94166,2
U94167,1
U94169,10
U94171,1
U94172,1
U94173,2
U94174,3
U94175,3
U94176,1
U94177,7
U94178,14
U94179,6
U94180,23
U94181,16
U94182,50
U94183,1
U94184,1
U94185,2
U94186,1
U94187,7
U94188,2
U94189,1
U94190,1
U94191,1
U94192,1
U94193,1
U94195,3
U94196,1
U94197,4
U94198,1
U94199,1
U94200,2
U94201,4
U94202,4
U94203,5
U94204,49
U94205,1
U94206,2
U94207,1
U94208,4
U94209,50
U94210,4
U94211,1
U94212,4
U94213,1
U94214,1
U94215,4
U94216,1
U94217,12
U94218,5
U94219,6
U94220,6
U94221,1
U94223,3
U94224,8
U94225,16
U94226,1
U94227,1
U94228,7
U94229,3
U94230,1
U94231,6
U94232,5
U94233,1
U94234,1
U94235,6
U94236,15
U94237,1
U94238,2
U94239,7
U94240,4
U94241,6
U94242,4
U94243,3
U94244,2
U94248,4
U94250,2
U94251,6
U94252,4
U94253,1
U94254,1
U94255,6
U94256,5
U94257,7
U94259,2
U94260,4
U94261,4
U94262,1
U94263,2
U94264,1
U94265,6
U94266,2
U94267,2
U94268,1
U94269,1
U94270,6
U94271,5
U94272,4
U94273,3
U94275,3
U94276,6
U94277,1
U94278,7
U94279,5
U94280,6
U94281,5
U94282,1
U94283,2
U94284,2
U94285,7
U94286,6
U94287,2
U94288,4
U94289,5
U94290,2
U94291,1
U94292,6
U94293,2
U94294,2
U94296,5
U94297,6
U94298,6
U94299,3
U94300,6
U94301,7
U94302,10
U94303,20
U94304,1
U94306,2
U94307,1
U94308,5
U94309,1
U94310,3
U94311,4
U94312,1
U94313,10
U94314,2
U94315,1
U94316,2
U94317,1
U94318,7
U94319,4
U94320,19
U94321,2
U94322,6
U94323,1
U94324,3
U94325,2
U94326,3
U94327,8
U94328,4
U94329,6
U94330,6
U94331,1
U94332,4
U94333,19
U94334,7
U94335,3
U94336,19
U94337,1
U94338,19
U94339,3
U94340,2
U94342,4
U94343,6
U94344,2
U94345,2
U94346,2
U94347,6
U94348,4
U94349,5
U94350,6
U94351,1
U94352,4
U94353,6
U94354,1
U94355,2
U94356,3
U94357,1
U94358,1
U94359,1
U94360,1
U94361,9
U94362,20
U94363,15
U94364,20
U94365,14
U94366,16
U94367,5
U94368,1
U94369,1
U94370,3
U94371,20
U94372,16
U94373,15
U94374,15
U94375,1
U94376,1
U94377,19
U94378,15
U94379,19
U94380,17
U94381,20
U94382,1
U94383,1
U94384,421
U94387,1
U94388,1
U94389,1
U94390,1
U94391,1
U94394,1
U94395,9
U94396,1
U94397,2
U94398,1
U94400,1
U94401,1
U94402,1
U94404,1
U94405,1
U94406,1
U94407,1
U94408,1
U94409,1
U94410,1
U94411,3
U94412,1
U94414,1
U94415,1
U94416,320
U94417,3
U94418,1
U94419,360
U94420,1
U94421,3
U94422,1
U94424,1
U94425,1
U94426,1
U94427,1
U94428,1
U94429,1
U94430,1
U94431,782
U94432,2
U94433,1
U94434,6
U94435,266
U94437,1
U94439,1
U94441,19
U94442,3
U94444,2
U94445,15
U94446,3
U94447,1
U94448,20
U94449,16
U94450,20
U94451,4
U94452,20
U94453,3
U94454,2
U94455,1
U94456,1
U94457,1
U94458,1
U94459,5
U94460,3
U94461,2
U94462,1
U94463,3
U94464,4
U94465,2
U94466,1
U94467,1
U94469,2
U94470,1
U94472,2
U94473,6
U94474,20
U94476,1
U94477,2
U94478,1
U94479,1
U94480,4
U94481,1
U94482,440
U94483,4
U94484,6
U94485,2
U94486,6
U94487,6
U94488,6
U94489,3
U94490,2
U94491,6
U94492,4
U94493,2
U94494,3
U94495,4
U94496,2
U94497,3
U94498,4
U94500,5
U94501,5
U94502,2
U94503,3
U94504,5
U94505,2
U94506,2
U94507,2
U94508,1
U94509,1
U94510,6
U94511,1
U94512,1
U94513,4
U94514,1
